1089.025 102.6622 665.2394 0.01673321 -0.3827636 0.008269488 0.9236578
1089.021 102.662 665.243 0.01669053 -0.3828935 0.008247158 0.923605
1089.016 102.6618 665.2479 0.01663936 -0.3829613 0.008214254 0.923578
1089.006 102.6615 665.2569 0.0165579 -0.3831684 0.008168257 0.923494
1088.982 102.6607 665.2794 0.01639979 -0.3836329 0.008088212 0.9233046
1088.956 102.6598 665.3033 0.01625936 -0.3840936 0.008024446 0.9231161
1088.935 102.6592 665.3224 0.01617415 -0.3844393 0.007992122 0.922974
1088.89 102.6579 665.3642 0.01606156 -0.3851851 0.007971316 0.9226651
1088.845 102.6567 665.4058 0.01599505 -0.3857748 0.007962879 0.92242
1088.797 102.6553 665.4504 0.01595562 -0.3862773 0.007958046 0.9222104
1088.749 102.6538 665.4956 0.01593527 -0.3866864 0.007955153 0.9220393
1088.692 102.6521 665.5491 0.01592746 -0.3870659 0.007954011 0.9218802
1088.608 102.6494 665.629 0.01592534 -0.3876148 0.007945106 0.9216496
1088.556 102.6478 665.6779 0.01593045 -0.3879946 0.007908423 0.9214901
1088.483 102.6455 665.7466 0.01593995 -0.3887147 0.007857023 0.9211868
1088.417 102.6435 665.8074 0.01594639 -0.389459 0.007820161 0.9208725
1088.339 102.6411 665.877 0.01595466 -0.390442 0.00780009 0.9204562
1088.25 102.6385 665.9567 0.01596164 -0.3917497 0.00779587 0.9199004
1088.116 102.6345 666.0741 0.01595784 -0.3938401 0.007819962 0.9190072
1088.031 102.632 666.1479 0.01595109 -0.3951732 0.007840254 0.9184347
1087.932 102.6291 666.2346 0.01593632 -0.396783 0.007848744 0.9177406
1087.786 102.6248 666.3595 0.0159173 -0.3990888 0.007824292 0.9167408
1087.661 102.6212 666.4662 0.01590579 -0.4010388 0.007796982 0.9158898
1087.543 102.6178 666.5654 0.01589386 -0.4028579 0.007773507 0.9150915
1087.367 102.6128 666.7135 0.01584423 -0.4057256 0.007732055 0.9138249
1087.256 102.6096 666.8052 0.01581211 -0.4074858 0.007698169 0.9130422
1087.12 102.6058 666.9174 0.01577088 -0.4094781 0.007692111 0.9121512
1086.992 102.6022 667.0234 0.01572937 -0.4111323 0.00771614 0.9114074
1086.807 102.5973 667.1766 0.01570579 -0.4131108 0.007755978 0.9105123
1086.652 102.5935 667.3059 0.01573453 -0.4144588 0.007787001 0.9098988
1086.43 102.5878 667.4923 0.01574831 -0.4161843 0.007821121 0.9091102
1086.303 102.5843 667.5992 0.01572029 -0.4168983 0.007793358 0.9087838
1086.083 102.5778 667.7863 0.01563098 -0.4171809 0.007793947 0.9086556
1085.973 102.5746 667.8802 0.01558254 -0.4173588 0.007808042 0.9085746
1085.761 102.5683 668.0621 0.01553239 -0.4173855 0.007781621 0.9085635
1085.57 102.5626 668.2267 0.01555146 -0.4172588 0.007725406 0.9086218
1085.359 102.5564 668.4075 0.01554458 -0.4172707 0.007688896 0.9086168
1085.128 102.5497 668.6068 0.01557148 -0.4175397 0.007697705 0.9084926
1084.915 102.5434 668.79 0.01557045 -0.4176974 0.007695326 0.9084202
1084.691 102.5369 668.9816 0.01558051 -0.4172619 0.007707176 0.90862
1084.471 102.5304 669.1711 0.01556239 -0.4172902 0.007754164 0.908607
1084.202 102.5226 669.4026 0.01555695 -0.4172832 0.00778386 0.90861
1083.964 102.5157 669.6072 0.01557267 -0.4172831 0.007780224 0.9086098
1083.684 102.5075 669.8474 0.01554459 -0.4169696 0.00775058 0.9087545
1083.43 102.5002 670.066 0.01553166 -0.4169526 0.00777574 0.9087622
