1083.552 102.8049 657.8497 0.01659645 -0.3829279 0.008785821 0.9235874
1083.552 102.8049 657.8497 0.01659703 -0.3829275 0.008784776 0.9235875
1083.552 102.8049 657.8497 0.01659697 -0.3829273 0.00878456 0.9235876
1083.552 102.8049 657.8497 0.01659695 -0.3829271 0.008784944 0.9235877
1083.552 102.8049 657.8497 0.01659698 -0.382927 0.008785013 0.9235878
1083.552 102.8049 657.8497 0.01659704 -0.3829269 0.00878486 0.9235878
1083.552 102.8049 657.8497 0.01659711 -0.3829269 0.008784709 0.9235878
1083.552 102.8049 657.8497 0.01659764 -0.3829268 0.008784015 0.9235879
1083.552 102.8049 657.8497 0.01659737 -0.3829266 0.008784486 0.9235879
1083.552 102.8049 657.8497 0.01659647 -0.3829263 0.008785265 0.923588
1083.552 102.805 657.8497 0.01659616 -0.3829261 0.008785205 0.9235882
1083.552 102.805 657.8497 0.01659653 -0.382926 0.008784774 0.9235882
1083.552 102.805 657.8497 0.01659668 -0.3829259 0.008784848 0.9235883
1083.552 102.805 657.8497 0.01659695 -0.3829257 0.008785571 0.9235882
1083.552 102.805 657.8497 0.01659659 -0.3829257 0.008784975 0.9235883
1083.552 102.805 657.8497 0.01659639 -0.3829256 0.008784996 0.9235884
1083.552 102.805 657.8497 0.01659647 -0.3829255 0.008784719 0.9235884
1083.552 102.805 657.8497 0.01659731 -0.3829253 0.008785442 0.9235884
1083.552 102.8049 657.85 0.01659308 -0.382927 0.008784643 0.9235879
1083.55 102.8049 657.8516 0.01657815 -0.3829374 0.008777752 0.9235838
1083.548 102.8048 657.8538 0.01656265 -0.3829235 0.008768708 0.92359
1083.545 102.8047 657.8574 0.01653564 -0.3829927 0.008760028 0.9235619
1083.535 102.8043 657.8672 0.01647688 -0.3830094 0.00873269 0.9235562
1083.527 102.804 657.8759 0.01643157 -0.3830644 0.008715754 0.9235344
1083.516 102.8036 657.8874 0.01637785 -0.3830368 0.008690556 0.923547
1083.49 102.8028 657.9128 0.01627544 -0.3830048 0.00864264 0.9235626
1083.469 102.802 657.934 0.01618854 -0.3829978 0.008609208 0.9235673
