1084.704 102.9442 652.7003 0.01688748 -0.3834269 0.008299307 0.9233795
1084.704 102.9442 652.7003 0.01688852 -0.3834269 0.008299071 0.9233795
1084.704 102.9442 652.7009 0.01688148 -0.3834831 0.008300858 0.9233563
1084.703 102.9441 652.702 0.01687154 -0.3835159 0.008297008 0.9233429
1084.698 102.9439 652.7073 0.01683269 -0.3836196 0.00827723 0.9233006
1084.696 102.9439 652.7095 0.01682005 -0.3836189 0.008270407 0.9233013
1084.692 102.9437 652.7136 0.01679626 -0.3835751 0.008255732 0.9233201
1084.68 102.9433 652.7263 0.01672615 -0.3836407 0.008226382 0.9232943
1084.665 102.9427 652.7414 0.01665305 -0.3836417 0.008195066 0.9232956
1084.651 102.9423 652.7549 0.0165985 -0.3836276 0.008173073 0.9233026
1084.625 102.9414 652.782 0.01649628 -0.3837498 0.008139485 0.9232539
1084.595 102.9404 652.8115 0.01639554 -0.3837851 0.00810092 0.9232414
1084.563 102.9393 652.8434 0.01630802 -0.3838275 0.008065531 0.9232256
1084.514 102.9378 652.8926 0.01623727 -0.38389 0.008035937 0.9232011
1084.483 102.9368 652.924 0.01622291 -0.3839064 0.008030894 0.9231946
1084.428 102.9351 652.9789 0.01622445 -0.3839417 0.008033544 0.9231799
1084.392 102.934 653.0148 0.01623998 -0.3839266 0.00803899 0.9231858
1084.314 102.9314 653.0928 0.01627621 -0.3839759 0.008052865 0.9231646
1084.288 102.9306 653.1186 0.01628385 -0.3840081 0.008056113 0.923151
1084.215 102.9281 653.1916 0.01630935 -0.3840576 0.008063987 0.9231299
1084.137 102.9255 653.2695 0.01633404 -0.3840913 0.008070054 0.9231154
1084.087 102.9238 653.3194 0.01634267 -0.3841415 0.008074072 0.9230943
1084.001 102.921 653.4054 0.01640071 -0.3841153 0.008096565 0.923104
1083.95 102.9194 653.4559 0.01645237 -0.3841016 0.008118751 0.9231085
1083.862 102.9164 653.5435 0.01650579 -0.3841123 0.008145857 0.9231029
1083.789 102.914 653.6163 0.0165608 -0.384085 0.008165964 0.9231131
1083.695 102.9109 653.7094 0.01663945 -0.38406 0.008196175 0.9231218
1083.617 102.9083 653.7873 0.01666846 -0.3840905 0.00820633 0.9231085
1083.56 102.9064 653.8445 0.01668789 -0.3840989 0.008211266 0.9231046
1083.461 102.9031 653.9429 0.01672611 -0.3840617 0.008224611 0.9231193
1083.399 102.9011 654.0046 0.01672525 -0.3840585 0.008224752 0.9231207
1083.295 102.8977 654.1078 0.01672543 -0.3840454 0.008225778 0.9231261
1083.19 102.8942 654.2119 0.01673951 -0.3839996 0.008233406 0.9231448
1083.124 102.892 654.2783 0.01673971 -0.3839987 0.008237171 0.9231451
1083.012 102.8884 654.3895 0.01672125 -0.3840107 0.008228415 0.9231406
1082.946 102.8862 654.4551 0.01672155 -0.3839762 0.008226437 0.923155
1082.831 102.8824 654.5702 0.01670773 -0.3839485 0.008221976 0.9231668
1082.74 102.8794 654.6609 0.0166923 -0.3839481 0.008217023 0.9231672
1082.643 102.8763 654.757 0.01669237 -0.3839107 0.00821883 0.9231828
1082.52 102.8722 654.8797 0.01666064 -0.3839228 0.008208121 0.9231784
1082.446 102.8698 654.9532 0.0166576 -0.3838892 0.008206423 0.9231924
1082.318 102.8656 655.0802 0.01665992 -0.3838523 0.008207255 0.9232078
1082.237 102.8629 655.1612 0.01664643 -0.3838501 0.008201378 0.923209
1082.099 102.8584 655.2988 0.01665618 -0.3838189 0.008204265 0.9232217
1081.979 102.8544 655.4183 0.01663771 -0.3838291 0.008198 0.9232179
1081.895 102.8517 655.502 0.01664046 -0.3838155 0.008197501 0.9232235
1081.705 102.8455 655.6912 0.01667363 -0.3837435 0.008214384 0.9232527
1081.674 102.8445 655.7224 0.0166697 -0.3837503 0.008213715 0.9232499
1081.475 102.8379 655.9199 0.01666978 -0.3837225 0.008211325 0.9232615
1081.418 102.836 655.9769 0.01665784 -0.3837396 0.008207317 0.9232546
1081.296 102.832 656.0992 0.01664866 -0.3837353 0.00820184 0.9232566
1081.146 102.827 656.2482 0.01665215 -0.3837008 0.008205505 0.9232709
1080.993 102.822 656.401 0.01664188 -0.3836962 0.008201774 0.923273
1080.886 102.8185 656.5069 0.0166496 -0.3836648 0.008204985 0.9232859
1080.806 102.8159 656.5867 0.01664157 -0.383674 0.008202866 0.9232823
1080.577 102.8083 656.8154 0.01664999 -0.3836322 0.008205662 0.9232994
1080.487 102.8054 656.9047 0.0166613 -0.3835997 0.008211162 0.9233127
