1087.808 102.9707 652.5643 0.01679071 -0.3834254 0.00838335 0.9233811
1087.803 102.9704 652.5691 0.01673212 -0.3834017 0.00835782 0.9233923
1087.794 102.97 652.5792 0.01664076 -0.3834312 0.008325458 0.923382
1087.777 102.9694 652.597 0.01650678 -0.3833561 0.008281263 0.923416
1087.764 102.9689 652.61 0.01642904 -0.3832452 0.008258583 0.9234636
1087.737 102.968 652.639 0.01631758 -0.382935 0.008229754 0.9235945
1087.714 102.9673 652.6642 0.01626055 -0.3826257 0.008223544 0.9237238
1087.685 102.9664 652.6958 0.01623069 -0.3821617 0.008230497 0.9239163
1087.649 102.9652 652.7354 0.01622592 -0.3815129 0.008243456 0.9241844
1087.617 102.9641 652.7705 0.01624114 -0.3809542 0.008250874 0.9244145
1087.581 102.9629 652.8101 0.01626386 -0.3802912 0.008258932 0.924687
1087.539 102.9614 652.8565 0.01629521 -0.3795159 0.008272833 0.9250047
1087.494 102.9597 652.9072 0.016328 -0.3787058 0.008293786 0.9253359
1087.445 102.9579 652.9619 0.01635577 -0.3778055 0.008317487 0.9257032
1087.395 102.9561 653.0176 0.01637444 -0.3768749 0.008343485 0.9260818
1087.336 102.954 653.0843 0.0163947 -0.3758123 0.008371229 0.926513
1087.283 102.952 653.1435 0.01640611 -0.3748238 0.008389309 0.9269129
1087.211 102.9493 653.2253 0.01641648 -0.3734898 0.008411441 0.9274509
1087.157 102.9474 653.2872 0.01644313 -0.3724371 0.008429682 0.9278734
1087.081 102.9446 653.3743 0.01648187 -0.3709801 0.008461025 0.928456
1087.042 102.9432 653.4186 0.01650494 -0.3702329 0.008477524 0.9287536
1086.961 102.9403 653.5123 0.01657726 -0.3686299 0.008522604 0.9293894
1086.888 102.9376 653.5973 0.01665352 -0.3671567 0.008567975 0.9299706
1086.833 102.9356 653.661 0.01668684 -0.3661069 0.008598752 0.9303835
1086.758 102.9327 653.7499 0.01672672 -0.3646226 0.008635195 0.9309651
1086.675 102.9296 653.848 0.01678252 -0.3629337 0.008673496 0.9316235
1086.595 102.9265 653.9439 0.01679668 -0.3613481 0.008702967 0.9322391
1086.542 102.9245 654.0071 0.016812 -0.3603004 0.008721764 0.9326441
1086.457 102.9213 654.1093 0.01685045 -0.3586232 0.008739447 0.9332894
1086.366 102.918 654.2115 0.01690876 -0.3580548 0.00856262 0.9335082
1086.271 102.9146 654.3159 0.01693192 -0.3581827 0.008497397 0.9334593
1086.177 102.9113 654.4181 0.01689436 -0.358624 0.008540516 0.9332901
1086.12 102.9093 654.4797 0.01686573 -0.3589984 0.008576203 0.9331464
1085.992 102.905 654.615 0.01683202 -0.3600886 0.008641289 0.9327263
1085.913 102.9023 654.6973 0.01679978 -0.3609567 0.00864799 0.9323912
1085.823 102.8993 654.7898 0.0167812 -0.3621284 0.008630811 0.9319372
1085.709 102.8955 654.905 0.01676755 -0.3638403 0.008596292 0.9312708
1085.595 102.8918 655.0183 0.0167352 -0.3657821 0.008560802 0.9305107
1085.54 102.89 655.0735 0.01672249 -0.3667283 0.008558081 0.9301384
1085.415 102.886 655.1957 0.01669491 -0.3688868 0.00857518 0.9292849
1085.304 102.8824 655.3034 0.01665198 -0.370825 0.008575778 0.9285139
1085.202 102.8791 655.4023 0.0166334 -0.3725793 0.008573653 0.9278117
1085.02 102.8733 655.5765 0.01658413 -0.3757429 0.008535542 0.9265362
1084.973 102.8719 655.621 0.01657435 -0.3765155 0.008529437 0.9262228
1084.833 102.8674 655.7536 0.0165345 -0.3787087 0.008533843 0.9253289
1084.695 102.8631 655.8851 0.01649053 -0.3805873 0.008545285 0.9245585
1084.561 102.8588 656.0134 0.0164748 -0.3820958 0.008563908 0.9239362
1084.474 102.8561 656.096 0.01645091 -0.3829192 0.008571547 0.9235956
1084.332 102.8515 656.2333 0.01642773 -0.3839629 0.008575154 0.9231625
1084.2 102.8473 656.3616 0.01641945 -0.3846204 0.008579019 0.922889
1084.066 102.8429 656.4938 0.0163997 -0.3850423 0.008575669 0.9227134
1083.923 102.8383 656.6348 0.01640649 -0.3851521 0.008585013 0.9226674
1083.79 102.8339 656.7662 0.01637381 -0.3852374 0.008559301 0.9226325
1083.69 102.8306 656.8656 0.01635679 -0.3852631 0.008532359 0.9226224
1083.533 102.8255 657.0207 0.01636048 -0.3852257 0.008513995 0.9226381
1083.385 102.8207 657.1679 0.01638308 -0.3851655 0.008526595 0.9226627
1083.235 102.8159 657.3159 0.01640705 -0.3851112 0.008555848 0.9226847
1083.078 102.8107 657.4717 0.01640041 -0.3851208 0.008574955 0.9226806
1082.979 102.8075 657.5692 0.01640742 -0.3850956 0.008586318 0.9226909
1082.814 102.8022 657.7327 0.01641563 -0.3850948 0.008598692 0.922691
1082.641 102.7976 657.9038 0.01649415 -0.3849567 0.008606676 0.9227471
